sepal length,sepal width,petal length,petal width,label,given_label,predicted_label,suggested_label,self_confidence,alternative_prob,quality_score,is_label_issue,rank
5.6,3.0,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9993540684448583,0.0006459315551416276,0.9993540684448583,False,3000
5.6,2.9,3.6,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998150173466483,0.0001849826533516155,0.9998150173466483,False,3000
6.8,2.8,4.8,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9993315392706495,0.0006684607293503595,0.9993315392706495,False,3000
5.6,2.9,3.6,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9991989143534421,0.0008010856465579246,0.9991989143534421,False,3000
5.7,3.1,4.6,1.7,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996778074164481,0.0003221925835516022,0.9996778074164481,False,3000
6.2,3.3,4.8,1.7,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9995749979715448,0.000425002028455221,0.9995749979715448,False,3000
6.3,2.8,4.5,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9980068768578918,0.0019931231421066314,0.9980068768578918,False,3000
5.8,2.6,4.1,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9972217320905158,0.0027782679094774127,0.9972217320905158,False,3000
5.5,2.4,3.8,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9956279594933308,0.004372040506668746,0.9956279594933308,False,3000
6.6,3.0,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9994774833442515,0.0005225166557486356,0.9994774833442515,False,3000
6.4,2.9,4.3,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.99839483769071,0.0016051623092897959,0.99839483769071,False,3000
6.1,2.9,4.6,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.99563479807373,0.0043652019262698585,0.99563479807373,False,3000
6.5,2.8,4.6,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9990114460238904,0.0009885539761095487,0.9990114460238904,False,3000
6.6,3.0,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998912640248652,0.00010873597513479708,0.9998912640248652,False,3000
6.3,2.5,4.8,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998473857618143,0.00015261423818564398,0.9998473857618143,False,3000
6.8,2.8,4.8,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9945379825832497,0.005462017416749391,0.9945379825832497,False,3000
5.1,2.5,3.1,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9994084235101383,0.0005915764898614116,0.9994084235101383,False,3000
5.8,2.6,3.9,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999662784685587,3.3721531441243556e-05,0.9999662784685587,False,3000
6.6,2.9,4.8,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9966813720087198,0.0033186279912801445,0.9966813720087198,False,3000
5.0,2.1,3.4,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999477351525949,5.2264847405038616e-05,0.9999477351525949,False,3000
5.7,3.0,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9975865708616413,0.002413429138358397,0.9975865708616413,False,3000
5.5,2.4,3.8,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999477351525949,5.2264847405038616e-05,0.9999477351525949,False,3000
5.7,3.0,4.3,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9974185417993526,0.0025814582006428873,0.9974185417993526,False,3000
6.1,2.8,4.6,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9976036447080555,0.0023963552919443226,0.9976036447080555,False,3000
6.8,2.8,4.8,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999429410718275,0.00057058928172486,0.999429410718275,False,3000
5.4,2.5,3.8,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999578302008739,4.216979912609559e-05,0.9999578302008739,False,3000
5.7,2.9,4.3,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9971871789809613,0.0028128210190373603,0.9971871789809613,False,3000
5.7,2.8,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
5.5,2.4,3.6,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9978950928419145,0.002104907158065758,0.9978950928419145,False,3000
6.5,2.8,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996688306427827,0.0003311693572172966,0.9996688306427827,False,3000
5.7,2.5,3.9,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9984950046366876,0.001504995363312218,0.9984950046366876,False,3000
6.7,3.1,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999506831777744,4.9316822225757335e-05,0.9999506831777744,False,3000
5.8,2.7,3.9,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9976398217453422,0.0023601782546576622,0.9976398217453422,False,3000
5.2,2.3,3.6,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998786285159579,0.00012137148404223952,0.9998786285159579,False,3000
6.2,2.6,5.0,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9997677022327924,0.00023229776720751663,0.9997677022327924,False,3000
5.0,2.3,3.2,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9994689501433421,0.000531049856657686,0.9994689501433421,False,3000
6.3,2.4,4.6,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9901681976653887,0.009831802334608772,0.9901681976653887,False,3000
6.2,2.9,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9992883087926697,0.0007116912073303179,0.9992883087926697,False,3000
6.2,3.3,4.5,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999144912561514,8.550874384866819e-05,0.9999144912561514,False,3000
5.8,2.6,3.8,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999284979210813,7.150207891878421e-05,0.9999284979210813,False,3000
6.3,3.3,4.6,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9992003714843004,0.0007996285156982878,0.9992003714843004,False,3000
6.0,2.9,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996959076576618,0.0003040923423383235,0.9996959076576618,False,3000
6.2,3.0,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9977048661085817,0.002295133891418195,0.9977048661085817,False,3000
5.8,2.3,3.9,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998597475305574,0.00014025246944264255,0.9998597475305574,False,3000
5.8,2.7,4.1,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.998687416926929,0.0013125830730707053,0.998687416926929,False,3000
5.5,2.4,3.8,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.99563479807373,0.0043652019262698585,0.99563479807373,False,3000
5.8,2.6,3.9,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9993306722236018,0.0006693277763978602,0.9993306722236018,False,3000
5.6,3.0,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9977103735610996,0.002289626438900208,0.9977103735610996,False,3000
6.7,3.1,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9964950137636117,0.0035049862363876667,0.9964950137636117,False,3000
6.6,2.8,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9995066475116667,0.0004933524883333246,0.9995066475116667,False,3000
6.5,3.1,4.6,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
6.2,3.0,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9984895813740563,0.0015104186259431518,0.9984895813740563,False,3000
5.0,2.0,3.6,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9990146695580177,0.0009853304419820044,0.9990146695580177,False,3000
6.6,2.9,4.6,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9987909907146393,0.0012090092853605705,0.9987909907146393,False,3000
6.0,3.4,4.5,1.7,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9934445806427361,0.006555419357261895,0.9934445806427361,False,3000
6.8,2.9,4.8,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996532707796887,0.0003467292203114033,0.9996532707796887,False,3000
6.5,2.8,4.6,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9993396052899559,0.0006603947100440507,0.9993396052899559,False,3000
6.3,2.4,4.8,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9955799952246883,0.0044200047753106195,0.9955799952246883,False,3000
6.6,3.1,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.993953105220942,0.0060468947790565135,0.993953105220942,False,3000
5.8,2.6,3.9,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9993449470851864,0.0006550529148129261,0.9993449470851864,False,3000
6.5,2.8,4.6,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.997445222621906,0.00255477737808763,0.997445222621906,False,3000
5.1,2.4,3.1,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9987693801157844,0.0012306198842153245,0.9987693801157844,False,3000
5.4,2.4,3.8,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9947891476576968,0.005210852342302089,0.9947891476576968,False,3000
5.9,3.0,4.3,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996777413933235,0.00032225860667639837,0.9996777413933235,False,3000
5.8,2.7,3.9,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
6.8,3.1,5.0,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.998472992564111,0.0015270074358883993,0.998472992564111,False,3000
6.5,2.9,4.5,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9995783888006898,0.00042161119931027576,0.9995783888006898,False,3000
5.7,2.8,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9901681976653887,0.009831802334608772,0.9901681976653887,False,3000
5.7,2.7,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996127858837103,0.00038721411628934223,0.9996127858837103,False,3000
6.0,3.4,4.5,1.7,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9955799952246883,0.0044200047753106195,0.9955799952246883,False,3000
5.4,3.0,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9991989143534421,0.0008010856465579246,0.9991989143534421,False,3000
5.6,2.5,3.9,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999493711578076,5.0628842192455224e-05,0.9999493711578076,False,3000
5.7,3.0,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.998477642657295,0.0015223573427044798,0.998477642657295,False,3000
5.8,3.0,4.3,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999122439385597,0.000877560614402969,0.999122439385597,False,3000
6.0,2.2,4.1,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9919145689267015,0.008085431073291743,0.9919145689267015,False,3000
5.6,3.0,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9945379825832497,0.005462017416749391,0.9945379825832497,False,3000
6.8,3.1,4.8,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.989942715910569,0.010057284089412085,0.989942715910569,False,3000
5.7,3.0,3.9,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.995616766584497,0.00438323341550068,0.995616766584497,False,3000
5.7,2.3,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999597378764841,4.026212351579839e-05,0.9999597378764841,False,3000
5.5,2.6,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999206293860308,0.0007937061396920271,0.999206293860308,False,3000
5.7,2.7,4.1,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9878828168458694,0.012117183154121348,0.9878828168458694,False,3000
5.6,2.7,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9976926396868667,0.002307360313133377,0.9976926396868667,False,3000
6.0,2.8,4.8,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996658304732953,0.00033416952670451067,0.9996658304732953,False,3000
6.2,3.3,4.8,1.7,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.997099038561983,0.002900961438016713,0.997099038561983,False,3000
6.3,2.4,4.8,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9878329422966249,0.012167057703367646,0.9878329422966249,False,3000
6.1,2.2,4.1,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9871364618205736,0.012863538179418769,0.9871364618205736,False,3000
6.4,3.2,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9964950137636117,0.0035049862363876667,0.9964950137636117,False,3000
6.6,2.9,4.6,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9975865708616413,0.002413429138358397,0.9975865708616413,False,3000
6.3,2.9,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9995869859559003,0.00041301404409900956,0.9995869859559003,False,3000
6.3,2.4,4.8,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9999702419083015,2.975809169848453e-05,0.9999702419083015,False,3000
6.8,3.1,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999367456085973,0.0006325439140263866,0.999367456085973,False,3000
5.7,2.5,3.6,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998795026051087,0.0001204973948913512,0.9998795026051087,False,3000
5.7,2.8,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9901681976653887,0.009831802334608772,0.9901681976653887,False,3000
5.7,3.0,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9871364618205736,0.012863538179418769,0.9871364618205736,False,3000
6.6,2.9,4.6,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.998687416926929,0.0013125830730707053,0.998687416926929,False,3000
6.1,2.4,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9991767724691835,0.0008232275308163949,0.9991767724691835,False,3000
5.8,3.2,4.8,1.7,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998740009329629,0.00012599906703719945,0.9998740009329629,False,3000
6.5,2.9,4.5,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9992289618674628,0.0007710381325369354,0.9992289618674628,False,3000
6.3,2.3,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9956418426104446,0.004358157389554034,0.9956418426104446,False,3000
6.1,2.4,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9970493342820442,0.0029506657179548972,0.9970493342820442,False,3000
5.4,3.0,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9997096065276393,0.0002903934723607597,0.9997096065276393,False,3000
5.2,2.4,3.6,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9994052519498423,0.0005947480501576249,0.9994052519498423,False,3000
5.6,2.9,3.8,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9989653530988052,0.001034646901194591,0.9989653530988052,False,3000
6.1,2.3,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9991963933938544,0.0008036066061456816,0.9991963933938544,False,3000
6.3,3.3,4.6,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999774128388664,0.0002258716113360031,0.999774128388664,False,3000
5.7,2.9,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9321716007175398,0.06782839928204953,0.9321716007175398,False,3000
5.5,2.4,3.8,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9991989143534421,0.0008010856465579246,0.9991989143534421,False,3000
6.0,2.3,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9972634123863501,0.002736587613645904,0.9972634123863501,False,3000
6.2,3.0,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9956056826617067,0.004394317338292982,0.9956056826617067,False,3000
6.9,3.1,4.8,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9975526470647437,0.002447352935252362,0.9975526470647437,False,3000
6.7,3.1,4.6,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9992289618674628,0.0007710381325369354,0.9992289618674628,False,3000
5.7,2.8,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998975694179099,0.0001024305820901526,0.9998975694179099,False,3000
6.7,3.1,4.6,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
5.8,2.7,4.1,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996785964020672,0.000321403597932677,0.9996785964020672,False,3000
5.6,2.5,3.9,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9977429649022195,0.0022570350977769637,0.9977429649022195,False,3000
6.1,2.8,4.6,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9932164660256054,0.006783533974392981,0.9932164660256054,False,3000
5.8,2.6,4.1,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999429410718275,0.00057058928172486,0.999429410718275,False,3000
5.5,2.3,3.9,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9992442028191307,0.0007557971808690071,0.9992442028191307,False,3000
5.6,3.0,4.1,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9984911198352456,0.0015088801647536343,0.9984911198352456,False,3000
6.3,2.9,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9980261848044126,0.001973815195587111,0.9980261848044126,False,3000
5.5,2.6,4.3,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9988371830829432,0.0011628169170565406,0.9988371830829432,False,3000
5.9,3.2,4.8,1.7,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9997677022327924,0.00023229776720751663,0.9997677022327924,False,3000
5.6,2.7,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9992001138564107,0.0007998861435889877,0.9992001138564107,False,3000
5.7,2.5,3.8,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9875777179781279,0.012422282021858596,0.9875777179781279,False,3000
5.8,2.6,3.8,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9947550542721848,0.005244945727814337,0.9947550542721848,False,3000
5.7,3.0,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9981286593159878,0.001871340684010964,0.9981286593159878,False,3000
5.8,2.8,3.8,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9970820541875968,0.002917945812398196,0.9970820541875968,False,3000
5.7,2.8,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9977429649022195,0.0022570350977769637,0.9977429649022195,False,3000
6.5,2.9,4.3,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9996630289118298,0.0003369710881700895,0.9996630289118298,False,3000
5.4,2.4,3.8,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999122439385597,0.000877560614402969,0.999122439385597,False,3000
6.1,2.8,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.993508868192653,0.006491131807345818,0.993508868192653,False,3000
6.2,2.2,4.5,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9994608678756094,0.0005391321243903176,0.9994608678756094,False,3000
5.6,2.5,3.9,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9990156607662827,0.000984339233717019,0.9990156607662827,False,3000
6.6,3.0,4.5,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9797022811093057,0.0202977188906739,0.9797022811093057,False,3000
6.8,3.1,4.8,1.5,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9934445806427361,0.006555419357261895,0.9934445806427361,False,3000
5.1,2.5,3.1,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9991640206806915,0.0008359793193081005,0.9991640206806915,False,3000
5.9,3.2,4.8,1.8,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9964950137636117,0.0035049862363876667,0.9964950137636117,False,3000
6.6,2.8,4.6,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9972796548534715,0.0027203451465236533,0.9972796548534715,False,3000
5.5,2.3,3.9,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9971569663353639,0.002843033664635029,0.9971569663353639,False,3000
5.7,2.8,4.5,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9992864892828668,0.0007135107171332516,0.9992864892828668,False,3000
5.8,2.8,3.9,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.998477642657295,0.0015223573427044798,0.998477642657295,False,3000
5.7,2.7,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9946346136800887,0.005365386319910146,0.9946346136800887,False,3000
6.1,2.8,4.6,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9986898415248594,0.0013101584751402363,0.9986898415248594,False,3000
6.9,3.2,4.6,1.4,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998150173466483,0.0001849826533516155,0.9998150173466483,False,3000
5.8,2.7,3.9,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9965774122782657,0.003422587721733555,0.9965774122782657,False,3000
6.3,3.3,4.6,1.6,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9995783888006898,0.00042161119931027576,0.9995783888006898,False,3000
6.3,2.3,4.5,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998740009329629,0.00012599906703719945,0.9998740009329629,False,3000
5.6,3.0,4.1,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9991745345609744,0.0008254654390256335,0.9991745345609744,False,3000
6.1,2.8,4.6,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9998005823828275,0.000199417617172551,0.9998005823828275,False,3000
5.3,2.2,3.6,1.0,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9987721676916412,0.001227832308358516,0.9987721676916412,False,3000
5.7,3.0,4.1,1.2,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9947891476576968,0.005210852342302089,0.9947891476576968,False,3000
5.6,2.4,3.9,1.1,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.9984037742196328,0.0015962257803663383,0.9984037742196328,False,3000
6.1,2.3,4.3,1.3,Iris-versicolor,Iris-setosa,Iris-setosa,Iris-setosa,0.999122439385597,0.000877560614402969,0.999122439385597,False,3000
